transdate,cst_dim_id,monthly_os_changes,monthly_phone_model_changes,last_phone_model_categorical,last_os_categorical,logins_last_7_days,logins_last_30_days,login_frequency_7d,login_frequency_30d,freq_change_7d_vs_mean,logins_7d_over_30d_ratio,avg_login_interval_30d,std_login_interval_30d,var_login_interval_30d,ewm_login_interval_7d,burstiness_login_interval,fano_factor_login_interval,zscore_avg_login_interval_7d
2025-04-16 00:00:00.000',452966691,1,2,Xiaomi_23021raaeg,Android/15,17,226,2.428571429,7.533333333,-0.6776232617,0.07522123894,11857.59336,30980.71894,959804945.9,26425.67404,0.4464024036,80944.32965,0.5488060711
2025-03-23 00:00:00.000',454460311,1,1,"iPhone14,7",iOS/18.2,0,9,0,0.3,-1,0,187636.3636,212228.229,45040821185,-1,0.06150048246,240043.1362,-1
2025-03-23 00:00:00.000',2937762710,2,1,"iPhone16,1",iOS/18.3.2,27,102,3.857142857,3.04,0.1344537815,0.2647058824,26549.72477,30171.7811,910336374.9,15393.09682,0.06385684365,34287.97785,-0.1862321459
2025-08-25 00:00:00.000',2095448725,1,1,Xiaomi M2101K7AG,Android/12,9,24,1.285714286,0.8,0.6071428571,0.375,92162,89956.08375,8092097003,79240.018,-0.01211256021,87802.96655,-0.3216791883
2024-12-09 00:00:00.000',453633402,3,2,HUAWEI AMN-LX9,Android/9,11,18,1.571428571,0.6,1.619047619,0.6111111111,138193.3333,217189.0347,47171076800,236825.8831,0.2222836823,341341.1896,-0.4794778589
2025-04-28 00:00:00.000',456112296,4,2,"iPhone15,4",iOS/18.4.1,27,128,3.857142857,4.266666667,-0.09598214286,0.2109375,19585.06849,30516.62455,931264374.1,6033.696353,0.2181873585,47549.7124,-0.1474502486
2025-02-14 00:00:00.000',455814236,1,1,Samsung SM-S721B,Android/14,6,13,0.8571428571,0.4333333333,0.978021978,0.4615384615,169612.9412,199698.7073,39879573697,14947.8605,0.08146443863,235121.0552,-0.3297414493
2025-07-25 00:00:00.000',453173126,1,1,Xiaomi_2209116ag,Android/13,22,169,3.142857143,5.633333333,-0.4420963652,0.1301775148,15410.4142,51692.52392,2672117029,18287.4818,0.5406933099,173396.8337,0.1104528347
2025-04-28 00:00:00.000',2935090322,1,1,"iPhone16,1",iOS/18.3.2,11,34,1.571428571,1.133333333,0.3865546218,0.3235294118,72304.61538,77442.20806,5997295589,109533.6207,0.03430852524,82944.85154,-0.3719498205
2025-02-14 00:00:00.000',456591642,1,1,"iPhone14,7",iOS/16.1.2,25,97,3.571428571,3.233333333,0.1045655376,0.2577319588,27625.96154,33326.27697,1110640737,21784.65401,0.09352101866,40202.79024,-0.169864805
2025-04-28 00:00:00.000',499704441,1,1,Samsung SM-A105F,Android/11,1,1,0.1428571429,0.03333333333,3.285714286,1,562560,1128823.783,"1,27E+12",-1,0.3347931965,2265079.518,-1
2025-03-09 00:00:00.000',453024373,1,1,Vivo V2116,Android/13,17,24,2.428571429,0.8,2.035714286,0.7083333333,86679.375,172665.9511,29813530671,8467.754849,0.3315524417,343951.8417,-0.3310619415
2025-06-09 00:00:00.000',451013142,1,1,Xiaomi_22071212ag,Android/14,1,15,0.1428571429,0.5,-0.7142857143,0.06666666667,141561.1765,146689.8017,21517897924,-1,0.01779222143,152004.2321,-1
2025-02-14 00:00:00.000',452358365,2,2,"iPhone16,2",iOS/17.6.1,3,34,0.4285714286,1.133333333,-0.6218487395,0.08823529412,61327.14286,93324.25067,8709415762,209686.1538,0.2068982832,142015.6778,1.571540688
2025-04-28 00:00:00.000',456591642,1,1,"iPhone16,1",iOS/18.1,9,45,1.285714286,1.05,-0.1428571429,0.2,60292.34043,80894.59385,6543935314,36959.44926,0.145921813,108536.7605,0.05525906444
2025-03-09 00:00:00.000',453720887,1,2,Samsung_sm-g780g,Android/13,7,39,1,1.03,-0.2307692308,0.1794871795,66842.92683,86509.68033,7483924791,60074.26058,0.1282453156,111962.853,0.03487555565
2025-07-25 00:00:00.000',455975954,1,1,"iPhone14,3",iOS/18.3,7,48,1,1.06,-0.375,0.1458333333,52308,76887.88243,5911746465,35480.08224,0.1902528314,113018.0176,0.4838473739
2025-07-25 00:00:00.000',456326660,1,1,"iPhone14,5",iOS/16.6.1,28,78,4,2.06,0.5384615385,0.358974359,33239.30233,38379.49801,1472985868,23063.16753,0.07177159717,44314.58438,-0.3195390092
2025-02-14 00:00:00.000',2684218560,1,1,"iPhone15,2",iOS/18.0,3,14,0.4285714286,0.4666666667,-0.08163265306,0.2142857143,160969.4118,218813.0595,47879155006,123489.2308,0.152307313,297442.5668,-0.3676627526
2025-02-14 00:00:00.000',456311041,1,1,OPPO CPH2067,Android/11,2,6,0.2857142857,0.2,0.4285714286,0.3333333333,503472,506839.7097,"2,57E+11",167760,0.003333337285,510229.9459,-0.6623632552
2025-08-06 00:00:00.000',2096229005,1,1,Samsung_sm-s918b,Android/14,10,75,1.428571429,2.05,-0.4285714286,0.1333333333,32380.44944,65222.38837,4253959945,7498.932943,0.3364854924,131374.3329,0.1198905891
2025-07-25 00:00:00.000',455296083,1,1,"iPhone14,7",iOS/17.6.1,10,39,1.428571429,1.03,0.0989010989,0.2564102564,74058.46154,98661.05245,9734003271,106167.0517,0.142442451,131436.747,-0.1249239482
2025-06-09 00:00:00.000',2939059992,1,1,"iPhone14,7",iOS/18.0,8,8,1.142857143,0.2666666667,3.285714286,1,37911.42857,27816.42167,773753314.3,63992.2894,-0.1535879672,20409.50034,0
2025-04-28 00:00:00.000',456064118,1,2,Vivo V2201,Android/14,12,32,1.714285714,1.066666667,0.6071428571,0.375,86565.45455,140659.6901,19785148432,46628.29481,0.2380644786,228557.0905,-0.278363655
2025-06-09 00:00:00.000',497566784,1,1,Honor_lly-lx1,Android/14,7,28,1,0.9333333333,0.07142857143,0.25,85115.55556,123441.4049,15237780441,95625.1367,0.1837668196,179024.6253,-0.1339546935
2025-08-06 00:00:00.000',454893889,1,1,Honor_brp-nx1,Android/15,5,5,0.7142857143,0.1666666667,3.285714286,1,87735,155318.6302,24123876900,24420,0.278060567,274962.9783,0
2025-07-25 00:00:00.000',452291927,1,2,Samsung_sm-s938b,Android/15,7,26,1,0.8666666667,0.1538461538,0.2692307692,107222.2222,181310.7373,32873583456,273917.3788,0.2567766095,306593.0063,-0.1082242702
2025-02-14 00:00:00.000',2934942089,1,1,Samsung SM-A750FN,Android/9,14,20,2,0.6666666667,2,0.7,100168.4211,234449.6171,54966622947,2850.000553,0.4012969437,548742.0324,-0.2803716946
2025-07-25 00:00:00.000',451851768,2,1,Samsung SM-A256E,Android/15,5,19,0.7142857143,0.6333333333,0.1278195489,0.2631578947,151651.5789,230513.3605,53136409347,78006.18207,0.2063553544,350384.8078,-0.3563419439
2025-06-09 00:00:00.000',497439421,2,1,"iPhone16,1",iOS/18.5,2,24,0.2857142857,0.8,-0.6428571429,0.08333333333,78256.36364,96848.312,9379595536,51240,0.106176196,119857.2883,-0.2789554416
2025-02-14 00:00:00.000',2938150265,1,1,"iPhone13,2",iOS/17.7,10,33,1.428571429,1.01,0.2987012987,0.303030303,70813.125,84714.53432,7176552325,63070.59917,0.08938223196,101344.9459,-0.3492489048
2025-02-14 00:00:00.000',455579485,1,1,Samsung SM-A525F,Android/13,5,10,0.7142857143,0.3333333333,1.142857143,0.5,160706.6667,178558.7629,31883231800,40115.31404,0.05261985058,198393.9588,-0.5433318707
2025-02-14 00:00:00.000',2933725046,1,1,"iPhone12,1",iOS/17.6.1,26,32,3.714285714,1.066666667,2.482142857,0.8125,55451.53846,212046.8766,44963877888,7615.763508,0.5854066018,810867.9964,-0.189510636
2025-06-09 00:00:00.000',2933725046,1,1,"iPhone12,1",iOS/17.6.1,19,62,2.714285714,2.066666667,0.3133640553,0.3064516129,34397.03704,66200.4809,4382503671,16262.26365,0.3161454131,127409.3366,-0.08454677309
2025-04-28 00:00:00.000',2937932020,2,2,OPPO CPH2477,Android/12,2,25,0.2857142857,0.8333333333,-0.6571428571,0.08,92576.12903,166082.3879,27583359585,87240,0.284182635,297953.2615,-0.03212940938
2025-08-06 00:00:00.000',2933437493,1,1,Xiaomi_m2006c3lg,Android/10,2,10,0.2857142857,0.3333333333,-0.1428571429,0.2,173505,280424.2199,78637743120,14460,0.2355416114,453230.4148,-0.5671585715
2025-04-28 00:00:00.000',2095314234,2,2,x86_64,mib/13.2.2,5,45,0.7142857143,1.05,-0.5238095238,0.1111111111,40342.5,76865.20335,5908259486,16316.57022,0.3116066803,146452.4877,0.08440099964
2025-02-14 00:00:00.000',2937920677,2,2,"iPhone14,3",iOS/18.1.1,5,34,0.7142857143,1.133333333,-0.3697478992,0.1470588235,63739.53488,93660.94327,8772372295,67775.73747,0.1900973157,137628.4328,-0.2101680188
2025-06-09 00:00:00.000',453006901,1,1,Samsung_sm-f721b,Android/14,6,16,0.8571428571,0.5333333333,0.6071428571,0.375,107562.5,164326.8055,27003299002,43588.55379,0.2087772647,251047.5212,-0.3257320061
2025-06-09 00:00:00.000',452171932,1,1,"iPhone14,7",iOS/18.4.1,3,63,0.4285714286,2.01,-0.7959183673,0.04761904762,31883.83562,44169.31032,1950927974,16680,0.1615380212,61188.62227,-0.4345513996
2025-04-28 00:00:00.000',2937827669,1,1,"iPhone14,5",iOS/16.0,11,18,1.571428571,0.6,1.619047619,0.6111111111,145423.3333,361482.5079,130669603541,10721.58051,0.4262313767,898546.3374,-0.3036200395
2025-08-06 00:00:00.000',2937996612,1,1,OPPO CPH2477,Android/12,5,11,0.7142857143,0.3666666667,0.9480519481,0.4545454545,214223.0769,449775.3016,202297821923,30296.6549,0.3547481926,944332.538,-0.379674198
2025-03-09 00:00:00.000',2937708912,1,1,Xiaomi 2303CRA44A,Android/13,10,40,1.428571429,1.333333333,0.07142857143,0.25,66062.85714,132209.1916,17479270353,36818.1988,0.3336140162,264585.4434,-0.02044379146
2025-04-28 00:00:00.000',452274831,1,1,"iPhone16,1",iOS/17.6.1,5,10,0.7142857143,0.3333333333,1.142857143,0.5,241590,243413.3509,59250059400,112567.283,0.003759460433,245250.4632,-0.62825231
2025-04-28 00:00:00.000',452171932,1,1,"iPhone14,7",iOS/18.3.2,17,81,2.428571429,2.07,-0.1005291005,0.2098765432,32713.17073,49934.18871,2493423202,23112.5051,0.2083674312,76220.77428,0.03833704557
2025-02-14 00:00:00.000',456065880,1,1,Xiaomi M2007J3SG,Android/12,5,14,0.7142857143,0.4666666667,0.5306122449,0.3571428571,196058.5714,268260.6732,71963788767,110079.1673,0.155500989,367052.4999,-0.3845087325
2025-08-06 00:00:00.000',2934295459,1,1,"iPhone17,1",iOS/26.0,21,21,3,0.7,3.285714286,1,17916,41677.82477,1737041078,8305.339381,0.398729648,96954.73755,0
2025-03-11 00:00:00.000',456065880,1,2,Xiaomi_m2007j3sg,Android/12,7,35,1,1.166666667,-0.1428571429,0.2,73878.33333,84865.39384,7202135071,18525.82685,0.06921256481,97486.43136,-0.005282875776
2025-01-15 00:00:00.000',456311041,1,1,OPPO CPH2067,Android/11,0,7,0,0.2333333333,-1,0,192980,245897.3694,60465516300,-1,0.1205743862,313325.2995,-1
2025-03-11 00:00:00.000',2934079753,1,1,Vivo V2254,Android/13,5,18,0.7142857143,0.6,0.1904761905,0.2777777778,144292.9412,256755.959,65923622497,94129.54128,0.2804222074,456873.51,-0.2745523081
2025-03-19 00:00:00.000',2112056730,1,1,"iPhone15,2",iOS/18.3.1,12,18,1.714285714,0.6,1.857142857,0.6666666667,149201.0526,375823.7534,141243493621,25455.70263,0.4316418923,946665.5304,-0.2658527541
2025-07-19 00:00:00.000',456326660,1,1,"iPhone14,5",iOS/16.6.1,22,77,3.142857143,2.566666667,0.2244897959,0.2857142857,31695.16484,38733.02631,1500247327,1159.807039,0.09992960723,47333.63386,-0.1291114998
2025-03-19 00:00:00.000',2935544871,1,2,Vivo_v2342,Android/14,1,20,0.1428571429,0.6666666667,-0.7857142857,0.05,115664.3478,278383.2292,77497222326,-1,0.4129422204,670018.2362,-1
2025-08-07 00:00:00.000',2938063812,1,1,Xiaomi 24069PC21G,Android/15,6,12,0.8571428571,0.4,1.142857143,0.5,69687.27273,79777.02691,6364374022,27216.02695,0.06750611486,91327.63807,-0.4297888008
2025-01-15 00:00:00.000',451099995,1,1,"iPhone12,1",iOS/18.1.1,15,42,2.142857143,1.04,0.5306122449,0.3571428571,61085.33333,63366.79434,4015350625,3903.07064,0.01833203701,65733.46508,-0.327294749
2025-02-13 00:00:00.000',2937668182,2,2,"iPhone17,1",iOS/18.1.1,4,7,0.5714285714,0.2333333333,1.448979592,0.5714285714,365742.8571,347388.2221,120678576857,81644.89209,-0.0257380944,329954.7059,-0.8278428537
2025-07-19 00:00:00.000',465356982,1,1,OPPO CPH2477,Android/12,11,28,1.571428571,0.9333333333,0.6836734694,0.3928571429,71402.22222,81594.82871,6657716072,23778.60456,0.06661962713,93242.4211,-0.2448221602
2025-03-19 00:00:00.000',456167524,4,2,"iPhone15,2",iOS/18.3.2,2,42,0.2857142857,1.04,-0.7959183673,0.04761904762,57666.25,95532.57528,9126472939,524880,0.2471711203,158263.68,4.890622373
2025-01-15 00:00:00.000',2096229005,1,1,Samsung SM-S918B,Android/14,25,89,3.571428571,2.966666667,0.2038523274,0.2808988764,29805.7732,36938.94365,1364485558,24110.4338,0.1068724356,45779.2371,-0.1847852841
2025-03-19 00:00:00.000',455852784,1,2,Xiaomi 21081111RG,Android/14,17,55,2.428571429,1.833333333,0.3246753247,0.3090909091,42959.09091,89728.49231,8051202331,54289.71685,0.3524776039,187415.5659,-0.1137497204
2025-01-15 00:00:00.000',452135710,1,1,"iPhone13,4",iOS/17.5.1,1,17,0.1428571429,0.5666666667,-0.7478991597,0.05882352941,136344.7059,147249.7385,21682485476,-1,0.03845291329,159026.9702,-1
2025-04-11 00:00:00.000',2938208716,3,1,"iPhone14,5",iOS/18.4,8,15,1.142857143,0.5,1.285714286,0.5333333333,168501.4286,229788.7958,52802890675,2448.143621,0.1538761523,313367.6143,-0.6291056449
2025-08-22 00:00:00.000',2938093850,1,1,Vivo V2154,Android/14,0,8,0,0.2666666667,-1,0,184573.3333,246811.6752,60916003000,-1,0.1442756253,330036.858,-1
2025-03-19 00:00:00.000',2938642666,1,1,Samsung SM-A336B,Android/14,6,12,0.8571428571,0.4,1.142857143,0.5,218421.8182,196782.5192,38723359876,82884.19199,-0.05211722758,177287.0503,-0.6365088661
2025-06-02 00:00:00.000',456167524,3,1,"iPhone15,2",iOS/18.5,13,61,1.857142857,2.033333333,-0.08665105386,0.2131147541,42694.02985,51478.9926,2650086679,19829.20795,0.0932853435,62071.59849,0.01419938721
2025-04-11 00:00:00.000',451013142,1,1,Xiaomi_22071212ag,Android/14,6,17,0.8571428571,0.5666666667,0.512605042,0.3529411765,136002.8571,194798.0796,37946291811,42093.90499,0.1777359612,279010.99,-0.6328135134
2025-03-11 00:00:00.000',2937668970,2,2,Samsung SM-S921B,Android/14,7,54,1,1.08,-0.4444444444,0.1296296296,47954.48276,74971.42808,5620715029,160280.3693,0.2197823481,117209.3766,0.4866589603
2025-04-11 00:00:00.000',452951313,2,2,"iPhone10,5",iOS/16.7.10,7,39,1,1.03,-0.2307692308,0.1794871795,62313.65854,67380.7908,4540170969,26362.15729,0.03906976967,72859.96482,-0.3292282307
2025-06-02 00:00:00.000',2937782448,1,1,Realme RMX3771,Android/14,3,13,0.4285714286,0.4333333333,-0.01098901099,0.2307692308,199337.1429,154667.2444,23921956484,295495.3846,-0.12618459,120007.5216,0.164565272
2025-07-19 00:00:00.000',2112406217,1,1,"iPhone14,5",iOS/18.5,14,60,2,2,0,0.2333333333,42556.27119,112195.0796,12587735896,841.5516236,0.4500045272,295790.3864,-0.2469267243
2025-04-11 00:00:00.000',2938063812,1,2,Xiaomi_24069pc21g,Android/15,9,29,1.285714286,0.9666666667,0.3300492611,0.3103448276,89146,159619.663,25478436832,7589.523296,0.2832933701,285805.7213,-0.2653401166
2025-01-15 00:00:00.000',454192001,1,1,"iPhone13,2",iOS/18.1.1,33,98,4.714285714,3.266666667,0.443148688,0.3367346939,26638.34862,34716.75048,1205252764,6375.466843,0.1316663484,45245.02554,-0.2299206727
2025-02-13 00:00:00.000',455852784,1,1,Xiaomi 21081111RG,Android/14,21,64,3,2.133333333,0.40625,0.328125,41986.76471,56221.40142,3160845977,44960.54923,0.1449435141,75281.96087,-0.2672072258
2025-06-02 00:00:00.000',456000634,1,1,Samsung SM-A536E,Android/14,3,10,0.4285714286,0.3333333333,0.2857142857,0.3,198814.2857,247404.4618,61208967719,395206.1538,0.1088931748,307870.0683,0.2836073116
2025-06-02 00:00:00.000',2934295459,1,2,Xiaomi_23117ra68g,Android/15,18,74,2.571428571,2.466666667,0.04247104247,0.2432432432,32453.18182,52860.27315,2794208477,11716.66927,0.2392013234,86099.67715,-0.02737971976
2025-03-11 00:00:00.000',455579485,1,1,Samsung SM-A525F,Android/13,0,18,0,0.6,-1,0,95809.41176,86961.07466,7562228506,-1,-0.04841228624,78929.91269,-1
2025-06-02 00:00:00.000',2095053235,1,1,Xiaomi_22101316g,Android/13,17,50,2.428571429,1.666666667,0.4571428571,0.34,51218.57143,54689.00968,2990887780,85621.06014,0.03276855363,58394.59587,-0.3030283694
2025-06-02 00:00:00.000',2095448725,1,1,Xiaomi M2101K7AG,Android/12,12,30,1.714285714,1,0.7142857143,0.4,81520.58824,119034.2069,14169142412,9040.768705,0.1870492233,173810.6007,-0.3287568887
2025-08-07 00:00:00.000',456332362,1,1,Xiaomi_23106rn0da,Android/13,7,8,1,0.2666666667,2.75,0.875,188202.8571,355836.6283,126619706057,25136.45934,0.3081279496,672783.1234,-0.3562108199
2025-01-15 00:00:00.000',2937833270,1,1,"iPhone16,1",iOS/17.5.1,6,46,0.8571428571,1.533333333,-0.4409937888,0.1304347826,50414.66667,74458.96068,5544136825,56017.41632,0.1925490155,109970.7127,0.6051297644
2025-03-11 00:00:00.000',2683930531,1,1,"iPhone14,5",iOS/16.3.1,5,8,0.7142857143,0.2666666667,1.678571429,0.625,269652,459379.1765,"2,11E+11",98424.55893,0.2602456282,782598.4151,-0.4308140423
2025-07-19 00:00:00.000',452262441,1,2,Xiaomi 2203129G,Android/14,2,18,0.2857142857,0.6,-0.5238095238,0.1111111111,122460,151330.8719,22901032800,5160,0.1054486285,187008.2705,-0.7751227393
2025-01-15 00:00:00.000',456064118,1,1,Vivo V2201,Android/14,2,8,0.2857142857,0.2666666667,0.07142857143,0.25,286218,461692.094,"2,13E+11",505440,0.2346192348,744745.5773,0.4748229456
2025-08-22 00:00:00.000',2938120321,1,1,Samsung SM-A065F,Android/14,2,8,0.2857142857,0.2666666667,0.07142857143,0.25,348445.7143,432458.7493,187020569829,69060,0.1075842679,536727.9957,-0.6460401478
2025-04-11 00:00:00.000',452372797,1,1,"iPhone14,2",iOS/18.3.2,13,31,1.857142857,1.033333333,0.797235023,0.4193548387,25866,40858.61717,1669426597,11309.95455,0.2246939407,64541.35147,0.5064782274
2025-04-11 00:00:00.000',2934128069,1,1,Xiaomi Redmi Note 9 Pro,Android/12,7,24,1,0.8,0.25,0.2916666667,68005.11628,208818.9352,43605347697,5216.964547,0.5086762446,641206.8692,-0.2303197085
2025-02-13 00:00:00.000',2112056730,2,1,"iPhone15,2",iOS/18.3,4,22,0.5714285714,0.7333333333,-0.2207792208,0.1818181818,101668.5714,79317.90455,6291329983,144226.1871,-0.1234935746,61880.7749,0.495618597
2025-04-11 00:00:00.000',452171932,2,1,"iPhone14,7",iOS/18.3.2,16,73,2.285714286,2.433333333,-0.06066536204,0.2191780822,33912,44316.91338,1963988811,7733.621812,0.1330059812,57914.27257,0.04901063351
2025-06-02 00:00:00.000',456065880,1,2,Xiaomi M2007J3SG,Android/12,6,22,0.8571428571,0.7333333333,0.1688311688,0.2727272727,119472.5,99725.44951,9945165280,51923.1689,-0.09008775188,83242.2966,-0.1214183547
2025-06-21 00:00:00.000',456628980,2,2,"iPhone10,4",iOS/16.7.11,13,22,1.857142857,0.7333333333,1.532467532,0.5909090909,116925,135740.4416,18425467487,6561.379251,0.07446780804,157583.6432,-0.5184158764
2025-04-07 00:00:00.000',2937859498,1,1,"iPhone15,4",iOS/17.5.1,2,26,0.2857142857,0.8666666667,-0.6703296703,0.07692307692,73370.90909,97043.08181,9417359727,141420,0.138909796,128352.7742,0.7012255757
2025-06-17 00:00:00.000',2938118136,1,1,Samsung SM-A155F,Android/14,0,2,0,0.06666666667,-1,0,999960,921162.146,"8,49E+11",-1,-0.04101657678,848573.6421,-1
2025-04-07 00:00:00.000',2112334789,1,1,Samsung SM-A525F,Android/14,2,15,0.2857142857,0.5,-0.4285714286,0.1333333333,143595,256165.4314,65620728240,59940,0.2815947316,456984.7713,-0.3265663113
2025-06-17 00:00:00.000',2933493153,4,5,Vivo_v2339,Android/15,0,50,0,1.666666667,-1,0,29302.90909,32646.47503,1065792332,-1,0.05397254533,36371.55372,-1
2025-07-15 00:00:00.000',2937918969,1,1,Xiaomi 220333QAG,Android/13,8,82,1.142857143,2.733333333,-0.5818815331,0.09756097561,25593.45133,101293.728,10260419332,9549.137292,0.596595157,400900.1834,0.5099255796
2025-06-17 00:00:00.000',497439421,2,1,"iPhone16,1",iOS/18.5,25,40,3.571428571,1.333333333,1.678571429,0.625,60529.78723,98153.61703,9634132537,49716.01445,0.2370999663,159163.4958,-0.3937428737
2025-06-17 00:00:00.000',452543738,1,1,Samsung SM-A546E,Android/14,7,36,1,1.02,-0.1666666667,0.1944444444,67255.26316,172196.5162,29651640204,66421.78042,0.4382563092,440882.0784,-0.1806962408
2025-04-07 00:00:00.000',2933493153,1,1,Xiaomi M2006C3MG,Android/10,14,76,2,2.533333333,-0.2105263158,0.1842105263,31808.47059,33108.84925,1096195899,64378.15483,0.02003130547,34462.38937,-0.09574506881
2025-07-15 00:00:00.000',454061799,1,2,Samsung_sm-a556e,Android/15,12,19,1.714285714,0.6333333333,1.706766917,0.6315789474,141574.7368,307544.2084,94583440126,49837.50649,0.3695445791,668081.3416,-0.3600257287
2025-07-15 00:00:00.000',2094903392,1,1,Vivo V2061,Android/12,12,67,1.714285714,2.233333333,-0.2324093817,0.1791044776,34005.45455,62117.45981,3858578813,55061.1229,0.292458936,113469.4085,-0.1443013992
2025-06-17 00:00:00.000',456311041,1,1,OPPO CPH2067,Android/11,5,12,0.7142857143,0.4,0.7857142857,0.4166666667,193269.2308,245681.1432,60359224108,16566.3091,0.1194028198,312306.4332,-0.4945810216
2025-06-17 00:00:00.000',2937920677,4,3,"iPhone14,3",iOS/18.5,7,26,1,0.8666666667,0.1538461538,0.2692307692,105808.8889,181573.6865,32969003641,292680.2925,0.2636374092,311590.113,-0.1068375559
2025-07-15 00:00:00.000',2937920677,2,2,"iPhone14,3",iOS/18.5,9,40,1.285714286,1.333333333,-0.03571428571,0.225,64578.13953,99713.77283,9942836492,76893.14621,0.2138610038,153965.9793,-0.1319590981
2025-06-21 00:00:00.000',452718092,2,2,Xiaomi_poco_f2_pro,Android/12,25,127,3.571428571,4.233333333,-0.1563554556,0.1968503937,19943.17241,25380.03958,644146409.3,26353.14693,0.1199576758,32299.09444,0.1090158893
2025-06-21 00:00:00.000',453660874,2,1,"iPhone17,1",iOS/18.5,12,34,1.714285714,1.133333333,0.512605042,0.3529411765,75142.10526,71490.76051,5110928839,15389.35404,-0.02490127115,68016.84383,-0.3782092778
2025-06-17 00:00:00.000',2933725046,1,1,"iPhone12,1",iOS/17.6.1,35,79,5,2.633333333,0.8987341772,0.4430379747,33845.25,63108.04204,3982624970,5642.562325,0.3018236041,117671.6074,-0.2758847138
2025-04-07 00:00:00.000',2937748911,1,1,Samsung SM-A155F,Android/14,18,28,2.571428571,0.9333333333,1.755102041,0.6428571429,80455,140823.0713,19831137403,4396.936271,0.272815426,246487.3209,-0.3370081975
